content,
@ferbelaunzaran @XochitlGalvez @BeatrizParedes Los PRIistas no van votar x  Xochitl en el 2024,
"@XochitlGalvez Ay senora usted si que es ignorante y trabaja para grupo de oligarcas,quien cree que va a votar por usted? ellos ,PARA SEGUIR saqueando ,mexico  PORQ USTED ni carisma ni inteligencia",
@ryo_hermoso @XochitlGalvez @BeatrizParedes Mi gallo es Enrique De la Madrid...pero voy a votar  en contra de morena.,
@XochitlGalvez Los que estamos fuera de nuestro estado donde vamos a poder votar Yoo estare fuera x cuestiones de trabajo...no estare en la CDMX donde puedo votar ,
@XochitlGalvez Los centennials van a votar por ella... en X,
@PRDMexico @Jesus_ZambranoG @jesusortegam @AdrianaDiazPRD @AngelAvilaPRD @KarenQuirogaAn @CastelloPRD @juarezvero @GPPRDmx @XochitlGalvez @BeatrizParedes #BeatrizAlFrente   a votar este 3 de septiembre...,
@VikiReal1 @XochitlGalvez Mejor piensa tu  por quien vas a votar.,
"@XochitlGalvez Guau! Que barbara! Ya me convenciste....de nunca, nunca votar por ti. No les da un poquito de verguenza inventarse tanta mam@da? Asi andas, en el espacio, alejada de la realidad y creyendo que convences a alguien que vendiendo gelatinas seran millonarios. Patetica! ",
"@lopezdoriga @XochitlGalvez ?En serio esta ""senora"" es lo mejorcito que tiene la oposicion? No pos si que dan ganas de votar por esta loca ",
@SantiagoCreelM @XochitlGalvez Ya que le queda si no levanto Jajaja desde Connecticut ya estoy listo con mi credencial para votar por morena mi gallo es norona pero si no queda el en la encuesta voy por quien quede de morena,
"@sainzcaccia @XochitlGalvez @BeatrizPRangel_ Coincido, ?quien diria que asi si se puede considerar votar por ellos? Lol!",
"@XochitlGalvez Xochitl recibe un consejo, por favor  cuando hables del nearshoring explica a la gente lo que significa y como ayudaria porque te puedo asegurar que el  90 % de la gente que va a votar desconoce el termino y en que beneficiaria , necesitamos que ganes  sigue adelante",
@VicenteFoxQue Nadie con dignidad va a votar en favor de @XochitlGalvez,
"@SocCivilMoreUSA @catrina_nortena @EmmanuelReyesC @XochitlGalvez @m_ebrard Enmanuel, como va a ganar Marcelo si no hizo asambleas,  nunca visito comunidades indigenas, lo unico que hizo fue hacer el ridiculo, que pena verlo bailando el caballo dorado y porque yo voy a votar por Marcelo, si no ha respetado los acuerdos que firmo, fue con Doriga, etc.etc.",
@RealArturoH Pero los simpatizantes de MC tenemos que ir a votar por @XochitlGalvez para asegurar que esto suceda y de ser asi Bienvenido @MovCiudadanoMX al #FrenteAmplioPorMexico,
@ryo_hermoso @XochitlGalvez Ojala asi sea!!! La mejor encuesta es en las urnas. Salgamos a votar en contra de MORENA. Si se puede Xochitl va!!!,
"@XochitlGalvez Es decir, de acuerdo a esta encuesta Galvez ganara  la candidatura comodamente en un par de semanas.
Paredes es popular entre la,oposicion con 33% de preferencias pero solo 8% entre personas del FAM (que al final son los 3 millones que van a votar en el proceso) https://t.co/lY3KxRBOKN",
"@azucenau Todas, absolutamente todas, sin excepcion y venciendo al abstencionismo, todas las mujeres deben de votar por @XochitlGalvez",
"@XochitlGalvez Ahora...si juntamos esto con el voto corporativo (votar por partidos y no por candidatos, el pais esta completamente dividido en 2 . 50% votaria por Morena y 44% por el frente amplio....el restante 5.6% son indecisos. https://t.co/xWx9jBu7Om",
@PRDMexico @BeatrizParedes @Jesus_ZambranoG @jesusortegam @AdrianaDiazPRD @AngelAvilaPRD @KarenQuirogaAn @CastelloPRD @juarezvero @GPPRDmx @XochitlGalvez Como puedo participar para votar,
Votar por alguien que le echa caca al sureste cuando Miles se benefician de sus recursos seria hundir a Mexico. Fuera mascaras @XochitlGalvez,
"@XovenesXingones @XochitlGalvez @BeatrizParedes No dudo de la capacidad de Beatriz, pero viene arrastrando mucho del viejo PRI, si bien no en sus convicciones, en las relaciones que MORENA puede utilizar para asustar a la gente a no votar por ella.",
"@pedroferriz3 @adan_augusto @XochitlGalvez No mmr, critica constructiva?
Ya hasta se te pego lo p3nd3jo de los paleros arrastrados al servicio del mitomano corrupto del Kks.
Como comparas el acarreo masivo con recursos publicos con la asistencia voluntaria? 
No seas p3nd3jo.
No porq vayan acarreados van a votar por el.",
"@XochitlGalvez Reconsidera por favor traer hampones de @PartidoMorenaMx,muchos preferimos no votar,todos la deben.",
"@CynthiaKimM_ @abogadofiscal @pedroferriz3 @XochitlGalvez @Claudiashein Pues vaya a votar dona!
tan sencillo como eso, tiempo al tiempo, como en 2018....",
"@FelipeCalderon @SantiagoCreelM @XochitlGalvez  presidente, que buen chiste y quien va a votar por ella, los boots no votan ",
@XochitlGalvez  LA MEJOR OPCION PARA LA PRESIDENCIA DE MEXICO EL PROXIMO ANO. No dejes de votar por ella primero para que sea la candidata del FAM y el proximo ano para la presidencia de nuestro Mexico.,
"@callodehacha @XochitlGalvez No pienso votar por Xochitl, pero no dijo una mentira, Norte produce, Centro administra y ""patas rajadas"" viven siendo un lastre al resto pais.",
"@XochitlGalvez VIVA AMLO VIAL AMORENA , EN EL 2024 A VOTAR  TODO MORENA ,",
"@pepiux57 @fcohernie @MoChuisleJG @RobertoMadrazo_ @BeatrizParedes @XochitlGalvez Pues es la misma chingadera, pero si Paredes es del Grupo Puebla y Xochitl dice que va seguir llenando de extranjeros invasores y darles trabajo, pues es la misma agenda de Ebrard y Sheinbaum, entonces pa que votar por el PRI y PAN, que se quede Morena y nos jodemos todos. ",
"Yo voy a votar por @XochitlGalvez, no porque pertenezca a un partido u otro.. sino porque es una mujer que no se deja de un wey...",
@yisus_cuu @cesargutipri @BeatrizParedes @XochitlGalvez @SantiagoCreelM Mas pendejez poner banderitas de Rusia y votar por el pendejo que hace chistes de los muertos. Tantita dignidad,
"@XochitlGalvez Sra de verdad cree que confrontando y utilizando las mismas estrategias de decir que esta todo mal con el gobierno actual funciona? esto le resta mas a usted porque ya los que van a votar por el frente amplio lo van a hacer por pura contra a Morena , necesita convencer a otros.",
"@CapiSuperGirl_ @casillasdam @lentejasfc @XochitlGalvez Si si si, pero vas a votar por el pri para sacar al partido que esta ""lleno de expriistas""...",
"@fcohernie @MoChuisleJG @RobertoMadrazo_ @BeatrizParedes Con lo que dijo @XochitlGalvez es suficiente para no votar por ella, dijo que va otorgar los trabajos de NearShoring a los invasores migrantes que metio AMLO en Mexico, programa de viviendas ahh! y que su gobierno pague su capacitacion con nuestros impuestos mira que traidora es.",
"@pugrito @XochitlGalvez Callese usted anciano, usted ya ni deberia de votar.",
"@Regina_NST @Jackie2theworld @VicenteFoxQue , @XochitlGalvez trae una peor agenda que Mugrena, ya lo dijo Xochitl va a darles todo el trabajo de NearShoring a los invasores migrantes y acceso total a nuestro pais, hasta un programa de viviendas, mientras mexicanos no tienen casa ni trabajo. Ni votar por ella.",
"@LucilaS43957933 @mario_dico50 Jajaja pobre bot muerto de hambre, mejor manda a tus hijos a votar por @XochitlGalvez porque ya han de estar hartos de vivir en un pais destruido por el loco , psicopata de @lopezobrador_",
"Prioridades para el Mexicano.

1.-Mantenernos Unidos para un mismo fin.

2.-Seleccionar y votar por Xochitl

3.-Ningun voto a Morena, PT, PVEM, mucho menos para MC.

4.-Estudiar y Trabajar para mejorar y aportar al fisco.

5.-Compartir

@XochitlGalvez A ti te toca lo demas...",
@XochitlGalvez @SantiagoCreelM Corruptos quien va a votar x los q han destrozado al pueblo hipocritas,
"@RossyTB @XochitlGalvez Vas ir a votar en serio o vas ir hablando solo
         Javherven",
@JLozanoA @XochitlGalvez @SantiagoCreelM Si todo Mexico va a votar por Xochitl?Para que bajan al chillon? ?No sera que no tiene tal numero de simpatizantes la Xochitl?,
"?Por que votar por 
@XochitlGalvez?

Facil, porque es Ingeniera ",
"Mas fuertes que nunca !!! Bien por @XochitlGalvez y @SantiagoCreelM !!! Hay que votar este 3 de septiembre !! 
#FrenteAmplioXMexico 
#CambiemosMexico",
"Bienvenido querido @SantiagoCreelM. Eres un democrata; un hombre de Estado, generoso y de palabra.

#XochitlVa
#MexicoMereceMas https://t.co/mLVpsDDsY8",
@JTrianaT @pedroferriz3 @XochitlGalvez @Claudiashein Que jotito si ya sabes que es muy cierto lo que se ve no se juzga tu botarga si deporsi esta ya bien quemada con sus pendej4das que habla tu crees de verdad que van a votar por ella???? Yo lo dudo,
"@SantiagoCreelM @lopezdoriga @XochitlGalvez Resumen: por que amo Mexico y Xochilt es la mejor opcion para hacerle frente a Claudia (traduccion: por que nadie iba a votar por mi, que mejor haga el ridiculo Xochilt)",
"Este Domingo 03 de septiembre, Tabasco tiene elecciones primarias una gran oportunidad para elegir al coordinador nacional del #FrenteAmplioPorMexico

SI registraste tu firma a favor de cualquier candidato, puedes votar ahora por la mejor opcion
@XochitlGalvez https://t.co/asXSVjaISJ",
"@XochitlGalvez Es en serio, no me imagino que alguien pueda votar por esta senora, creo que no merecemos tener una presidenta que se dice indigena y presume.otra cosa, bueno aunque la cara si la tiene de indigena, pero peruana, o boliviana o ecuatoriana, si esta bien piorcita",
"@tntjapan @ladimitrova @XochitlGalvez @BeatrizParedes Como cuando votaban los muertos en el viejo @PRI_Nacional 
O con @PartidoMorenaMx que hasta los perros los llevaron a votar",
"@SheilaMMSG @DonPorfifirio @BeatrizParedes @XochitlGalvez Tienes razon que los abstencionistas le dan en la mother al pais, pero yo creo que hubiera sido otra historia si Ale no hubiera sido priista, mira que la gente prefirio salir a votar por Delfinrata y no por Ale/ PRI",
"@kikesada78 @XochitlGalvez Primero le tiene que ganar a Beatriz, espero te hayas registrado oara que puedas votar en las internas del Frente",
"@Xochitl2024 Rabia, coraje, impotencia, @XochitlGalvez   Por eso vamos a votar por ti, para que ayudes a revertir todo el dano causado por el gran destructor, lopez, @lopezobrador_ Confiamos en ti.",
"@RobertoMadrazo_ @BeatrizParedes @RobertoMadrazo_ intuyo que una porcion del priismo votaria libremente por @XochitlGalvez?

@alitomorenoc buscara movilizar a la base priista ya inscrita en el padron del FAM para votar por @BeatrizParedes ?

Se rebelaran las bases priistas a la instruccion de la dirigencia?",
"@ladimitrova @XochitlGalvez @BeatrizParedes Ninguna, al final seria lo mismo que votar por cualquiera de las corcholatas del cacas.

No tengo ninguna duda de que si las cosas siguen como van, Mexico acabara siendo la Venezuela del Norte.

No saben elegir, dejaron fuera a todos los que no son comunistas.",
"@ladimitrova @XochitlGalvez @BeatrizParedes Lo que me llama la atencion es que tiene poco mas de 20k vistas, pero tiene casi 40k votos... como le hacen para ""votar sin ver?"" 
Acaso son diputados?
 https://t.co/pU0CUP1AL9",
@XochitlGalvez En donde me registro para votar por Betty?,
"@Polemista4T @AlfredoJalife @Fercoca @taller2006 @SoyLyn05 @ACorazonAOax @DragonVladimir @EddLite2018 @KatuArkonada Si esa inepta la ponen como candidata de Morena, definitivamente Morena va a perder en 2024, y tambien yo voy a votar por @XochitlGalvez o por @MovCiudadanoMX, antes que votar por esa inepta asesina.",
"@SheilaMMSG @DonPorfifirio @BeatrizParedes @XochitlGalvez El punto es que mucha gente no salio a votar porque la candidata Ale provenia del PRI, la coalicion se fue con la finta de que el EdoMx era priista y pensaron que todavia tienen votantes leales, error, quizas les hubiera ido mejor con un candidato no priista",
@XochitlGalvez Como no Votar por ella ,
"@MariettoPonce La senora @XochitlGalvez ya lo dijo con Guillermo Ochoa va seguir manteniendo la politica de invasion de migrantes de AMLO en Mexico que entre cualquiera como Juan por su Casa y que va traer ""migrantes"" y darles todo el trabajo del NearShoring, suficiente para no votar por ella.",
"@eltrikitrake @ladimitrova @XochitlGalvez @BeatrizParedes Y votar por Xochitl seria tener otro Vicente Fox,  bueno en el mejor de los casos.",
@ladimitrova @XochitlGalvez @BeatrizParedes Votar por la Paredes seria retomar lo mas agrio y rancio del PRI ,
"@BeatrizParedes @SantiagoCreelM A todos los que piden que Beatriz se baje, no es posible, si se baja, el oficialismo lo veria como imposicion. Es necesario que haya elecciones. Mejor nos levantamos el 3 de septiembre y vamos a votar por @XochitlGalvez  y asi se transparenta este proceso inedito.",
@CarlosLealMx @Claudiashein @XochitlGalvez Razon de mas para no votar por ninguna de ellas.,
@aracelibs @XochitlGalvez Mmmmm....ni #Morena ni los que postulan a #XochiltGalvez vale la pena votar por ellos todos corruptos  y rateros,
"@XochitlGalvez Senadora buenas tardes.

Es correcto, es su momento y gran oportunidad, para nuevamente poner a Mexico primero en calma, y despues  lo mas alto de entre todos los paises.

MUCHO EXITO en el Foro de hoy.

Finalmente esperando sea 3 de septiembre para votar por usted",
@Francis85337143 @pattygmiranda @XochitlGalvez @BeatrizParedes Quien va a Votar por el PRI estan ya hechos chicharron,
@XovenesXingones @XochitlGalvez VAMOS A VOTAR X MORENA,
@XochitlGalvez Despertar y realizar el sueno es comprometerse como ciudadano y salir a votar! Xochitl es la esperanza!!!,
"@BeatrizParedes la gente no va a votar por ti aunque eres una gran candidata, declina a favor de @XochitlGalvez  y unete a su proyecto con tu gran talento y experiencia",
"Mi reconocimiento a @SantiagoCreelM que supo hacer a un lado sus aspiraciones personales para cerrar filas a favor de @XochitlGalvez

No hay duda que Xochitl es la candidata q apoyan los ciudadanos ?que esta esperando @BeatrizParedes para apoyarla?

Toca al PRI sumar, no restar",
@Gral_Diaz_Mori Si no creen que @XochitlGalvez es capaz de convencer a la mayoria de los 3 millones inscritos para votar. ?Como esperan que venza a MRN?,
"@CapiSuperGirl_ @casillasdam @lentejasfc @XochitlGalvez La que habla de expriistas como algo malo, pero va a votar por ellos jajajaja.",
@XochitlGalvez Hay que salir a votar por Xochitl todos todos todos,
"@pedroferriz3 @XochitlGalvez @Claudiashein Que asco de persona, jamas crei que fueras asi, ricos, pobres, campesinos, indigenas, ciudadanos etc...todos son mexicanos y todos tienen el mismo derecho de ser incluidos y derecho y obligacion nuestra es votar por quien se nos de la gana, criticas y no aportas, que decepcion!!!",
"@RafaelS35064707 @Claudiashein @lopezobrador_ @XochitlGalvez Siempre queda la opcion de votar por morena.
",
"@ElAmaDeCasa1 @p_trixxia @Claudiashein @lopezobrador_ @XochitlGalvez La miserable corrupta tiene un pacto de sangre con el cagastodas, votar por ella es darle el voto al peor presidente de la historia de Mexico.",
"@ryo_hermoso @XochitlGalvez Si gana morena el siguiente sexenio, para el 2030 ponen al tal Andy Obrador, asi que los que se abstienen de votar ,no dejen que los ninos de hoy ya no tengan futuro ni oportunidad de salir adelante libres de accion y pensamiento, no nos chinguen por piedad ",
@SantiagoCreelM @XochitlGalvez Lo bueno es que no te tiene que votar nadie para andar de farsante con la #Mochitl,
Pero alla uds que votaron por @samuel_garcias o que van a votar por @XochitlGalvez,
"?Como ven? 

Dice Xochitl Galvez que en el sureste del pais no trabajan 8 horas seguidas, porque no tienen la 'misma cultura' que en el norte.

?Y asi quiere ser presidenta?  https://t.co/TMaIZT163M",
"@PartidoMorenaMx Perdon eh pero yo tengo otros datos valiendome puritita V
Por eso voy a votar por @XochitlGalvez presidente
@STaboadaMx jefe de Gobierno
#TaboadaNosUne https://t.co/sosEjOUfXo",
