Tweet,Clasificacion
@RiosAnaMa @ClaudioXGG Ay que votar para cambiar a los que se creen duenos y Mexico que nunca an permitido que avance ay que votar por norona de lo contrario estariamos haciendo mal si votamos por Marcelo o Claudia sheinbaum ellos no representa un cambio representan lo mismo,0
"@LaColoniaJuarez @SandraCuevas_ Se merecen lo que tienen, por votar a este tipo de personas tan viscerales.
Ya ni siquiera lee los comentarios @SandraCuevas_
Ni sus 10 doctorados, la hacen mejor persona, y menos para atender los problemas de su demarcacion. 
Pero segun ella todo es culpa, de Claudia Sheinbaum.",0
"@Claudiashein @warkentin Lo peor que le puede pasar a Mexico es  votar por Claudia Sheinbaum. Su discurso de no hay impunidad y la realidad superan sus "" datos"".  Y un concierto gratuito no cubre la falta de medicamentos y atencion medica q la clase trabajadora necesita.",0
"Abstenganse  de cualquier acto proselitista. 
Ya me tienen harto, se que van a votar por Claudia Sheinbaum. #WeyYa",1
"@gcastroibarra @estherleebenavi Querido esta perfecto que @gonzalo_espina vea que el pueblo no es tonto. 
La Dra. Claudia Sheinbaum no hizo un acuerdo en lo oscurito, como otros.
Mostro el apoyo de un legislador de oposicion

Ojala lo hubieramos tenido antes, para votar a favor de la contra Reforma Electrica.",1
"A LOS QUE QUIEREN VOTAR POR CLAUDIA SHEINBAUM AHI TIENEN SU RESPUESTA 

NI UN VOTO A @Claudiashein !!",0
"Dijo que hay que ser imbecil para votar por Morena... ahora se une a Sheinbaum
https://t.co/3HCk6jgUX1",0
"HIPOCRITA, DICIENDO QUE VOTAR POR MORENA HACIA FALTA SER IMBeCiL, VAYA, QUE BIEN QUE SE RECONOCE ASI MISMO COMO LO QUE ES. BIENVENIDO imbecil Y NO CREA QUE LA TENDRA MUY FACIL EN MORENA O EN EL GOBIERNO DE CLAUDIA SHEINBAUM...@gonzalo_espina",0
" @gonzalo_espina @AccionNacional HIPOCRITA, DICIENDO QUE VOTAR POR MORENA HACIA FALTA SER IMBECIL, VAYA, QUE BIEN QUE SE RECONOCE ASI MISMO COMO LO QUE ES. BIENVENIDO IMBECILY NO CREA QUE LA TENDRA MUY FACIL EN MORENA O EN EL GOBIERNO DE CLAUDIA SHEINBAUM...",0
@amorxmexico2050 @Kike2024MX Para botarte es importante votar a Claudia SHEINBAUM.,1
"Imaginense, asi quiere ser presidente. Si en la #CDMX #ClaudiaSheinbaum no dio el ancho, demostro que no es feminista, que es el peor clon del inutil de Palacio, para que votar por ella, ches chairos?? No les van a dar nada, ni croquetas. 
#Linea12NoSeOlvida 
#MetroCDMX",0
"De verdad ?Hay mexicanos tan extremadamente pndejos para votar por alguien tan intrascendente como Claudia Sheinbaum?
@XoloElvis @_ryo_hermoso @alfredobrito @MariMelgarejo10 @MaricelaGlezJ @PFifiona @araceli03956935 @bereaguilarv @Manzanares_E @Claudiashein",0
"#ClaudiaSheinbaum dejo de ser una opcion por la cual votar desde que se adelanto en la contienda.
Que no pudiera respetar algo TAN simple he hizo lo que quiso sabiendo que era ilegal, ya da una idea de que tipo de persona es.",0
"@renatosx Claudia no, Adan Augusto o Norona si. Si Claudia gana la precandidatura, prefiero votar por el prian. Mexico necesita un presidente como Nayib Bukele. No una presidenta agachona como Claudia Sheinbaum.",0
"@PonchoGutz Y no la dejaron porque asi podra decir Claudia Sheinbaum: ""que es la unica mujer"" y que solo por eso tenemos que votar por ella",1
@Claudiashein yo voy a votar Por ti Claudia Sheinbaum Pardo Para Que Si llegues a Ser Una Primera mujer En Gobernar a Todo Mexico Como Presidenta De Mexico y ya es tiempo de Mujeres tu Claudia Sheinbaum Si Seras Presidenta Presidenta Presidenta De Mexico En El 24 Saludos Desde Apodaca N.L.,1
"Esto es la Cuarta Transformacion
Esto es por lo que vote en 2018 y por lo que voy a votar en 2024, porque Claudia Sheinbaum sera nuestra candidata y nuestra presidenta",1
"@sophia_ale Millones de Mexicanos Estadounidenses Estamos con AMLO y con su proyecto de Nacion y iremos a Votar por la cualison MORENA PT VERDE.

Y si, si es Claudia Sheinbaum ",1
"Creo que la doctora Claudia Sheinbaum va a ganar la encuesta interna de MORENA, sin embargo, me gustaria que la ganara Marcelo Ebrard, pues considero que esta mejor preparado... En cualquier caso voy a votar por MORENA en el 2024.",1
Recuerden a Mario Alberto Bautista Sanchez cuando les pregunten porque no votar por Claudia Sheinbaum.,0
"""Claudia Sheinbaum nos va a arreglar el problema, hay que votar por ella para presidenta"" 

Si Juan Pedro, no ha podido arreglar los problemas de su estado en casi 6 anos, seguro arregla su problema (que ni es problema, dejen de hacer berrinche) de un rancho que ni voltea a ver",0
"Sheinbaum el metro colapso y millones caminan por las avenidas para llegar a sus casas. Rapido !Llama a laGuardia Nacional! 

Ah perdon, que ya anunciaste tu renuncia para ir ""por la grande"".

1/3 https://t.co/AgJCnnC4kA",0
"todxs estamos de acuerdo de que no debemos votar por  Claudia Sheinbaum, vdd?",0
@bartije !Impresionante! definitivamente voy a votar por Claudia Sheinbaum Pardo.,1
@CarlosLoret @latinus_us Este video es el que mas me ha convencido de votar por Claudia Sheinbaum hasta hoy. Tiene caracter la Sra. Me gusta,0
@catrina_nortena @jaretos @Claudiashein @AlfonsoDurazo @m_ebrard @RicardoMonrealA LO MEJOR DE MORENA..ES CLAUDIA SHEINBAUM..POR ESO TODOS A VOTAR POR ELLA....,1
"@Grafocafe Quien saben las ondas judaicas y la agenda de Soros sabria que nunca se debera votar por ella, por que ya viene aleccionada, ni un voto a Claudia Sheinbaum!",0
@ndurancoronado @GUSI_ESESOYYO # TODOS A VOTAR POR CLAUDIA SHEINBAUM...,1
@DavidIb40731332 @catrina_nortena @Claudiashein @AlfonsoDurazo @m_ebrard @RicardoMonrealA TODOS A VOTAR POR CLAUDIA SHEINBAUM..,1
@catrina_nortena @julietaetznab @Claudiashein @martibatres Por razones de genero TODOS A VOTAR POR CLAUDIA SHEINBAUM...,1
"@ZuritaCarpio Yo tambien apoyo a Claudia Sheinbaum, pero definitivamente exijo unidad, que no se use el nombre de AMLO y que demuestren total lealtad al proyecto de la 4T y al pueblo. La mas minima senal de fallarle al pueblo es suficiente para no votar por determinado personaje.",1
"El triunfo inminente de Claudia Sheinbaum sera un parteaguas que afectara para bien a nuestro pais.Sera maravilloso escuchar un ""senora presidente"" o un ""jefa suprema de las fuerzas armadas"".Si bien votar por Claudia es votar por quien muchos consideramos la mejor opcion, sin",1
"@AndreaChavezTre dime que no es cierto  Claudia Sheinbaum tiene que ser presidenta, si no se van a equivocar muy feo. Adan esta bien como auxiliar del presidente. Pero ni por ti voy a votar por Adan. Todos nos equivocamos alguna vez. Ahora te toco.  https://t.co/XMtjsQP4Li",1
"@antonio_tolosa @diputadospan @SenadoresdelPAN @Claudiashein JAJAJAJAJAJAJA 
El papa de Claudia Sheinbaum era de Jalisco.
Asi que tapatios a votar por Claudia Sheinbaum.

Ademas, Juan Camilo Mourino de donde era? !Espanol!

Ay estos panistas. Dan risa

?Y que tiene que ver que sea Judia? He ahi a Maciel el catolico pedofilo. ",1
"Confio en ustedes, hombres machistas con oportunidad de votar, para que no gane Claudia Sheinbaum. No me decepcionen.",0
"Me encuentro experimentando una situacion inversamente proporcional: a mayores circos para el pueblo impulsados por Claudia Sheinbaum, menor es mi intencion de votar por ella  1/",0
"""?Y Lore de Mola, que?""

Que cinismo de @Claudiashein , como hace 6 anos, por el #ColegioRebsamen, abandona su responsabilidad, deja un caos y SE VA DE CANDIDATA.

NADIE DEBE VOTAR, NUNCA POR CLAUDIA SHEINBAUM. https://t.co/QjG0AyE9ad",0
"Cuantos de estos, que van caminando, van a votar por #ClaudiaSheinbaum Espero que sigan asi, sufriendo las inclemencias mientras le dan su voto a una inepta como #Sheimbaum. NO PUDO CON LA CIUDAD, CREES QUE VA A PODER CON EL PAIS!!!",0
"Caos en la Ciudad de Mexico porque volvio a fallar el #MetroCDMX. 

Claudia Sheinbaum se la ha pasado gastando millones de pesos para decir que es la favorita del Presidente Lopez Obrador, pero la Ciudad esta asi  https://t.co/8kXRFyyxL1",0
"@LOVREGA Gracias por decirnos por quien SI votar. 

#ClaudiaSheinbaum presidenta",1
@JJDiazMachuca @Claudiashein @MetroCDMX @DominioPblico3 @1Libelula1971 Cuantas de las personas que usan a diario el metro van a votar por Claudia Sheinbaum?,0
"Todas estas personas son las que van a votar por Claudia Sheinbaum, ?verdad?",0
"Asi se encuentra la estacion #Velodromo en el #MetroCDMX tomen precauciones.

@MetroCDMX @Claudiashein https://t.co/QRtd61wjEY",0
@azucenau Pero ahi van a ir de pendejos a votar por Claudia Sheinbaum,0
@lopezdoriga @ivillasenor Seguro van a votar por #ClaudiaSheinbaum para que sigan con ese servicio de primera,0
"Claudia Sheinbaum se va y deja un soberbio desmadre en toda la Ciudad de Mexico...
Ojala esta senora no sea la siguiente candidata y presidenta, no tiene capacidad alguna y es bastante autoritaria, un tristeza saber que en algun momento crei que votar por ella fue lo mejor.",0
"Yo voy a apoyar a quien gane la encuesta y quien respete las reglas de MORENA para la presidencia de Mexico, ademas  de que garantice la continuidad del gobierno de AMLO y sin duda va a ser Claudia Sheinbaum.
No voy a apoyar ni a votar por traidores.
@Claudiashein
@lopezobrador_ https://t.co/8mtoqudiDe",1
"@m_ebrard Un consejo de una ciudadana que lo quiere y lo admira.

Voy a votar por @Claudiashein es un hecho.

Yo esperaba que despues de #ClaudiaSheinbaum  siguiera usted.

Tenga paciencia, espere.

Si sigue en el camino que va... en la siguiente eleccion no estara ni en las boletas.",1
"Hasta el momento mi favorita sigue siendo Claudia Sheinbaum, pero no pienso atacar en redes a ningun otro aspirante de Morena, ante todo la unidad, debemos votar por quien gane la encuesta de Morena. Eso es lo mas importante.",1
Q felicidad saber q voy a poder votar por Claudia Sheinbaum en 2024,1
si claudia sheinbaum se postula para presidenta yo si voy a votar por ella la vdd,1
"@EmilioAlvarezI #ClaudiaSheinbaum  no puede con la CdMx y quiere que le creamos que podra con el pais. Oki mexicanos, ?quieren esto replicado en todo el pais? Ya saben por quien votar...",0
"@AntiTelevisaMx 1 Claudia Sheinbaum
2 Adan Augusto

Marcelo no, nada mas con ver quienes los estan apoyando ya no dan ganas de votar por el. https://t.co/GTpnGCTBYv",0
"Mientras la regenta #ClaudiaSheinbaum hace campana presidencial con el lPVEM, el mantenimiento del metro puede esperar, no importa que se inunden sus pasillos, total podemos pensar que son lagos artificiales. 

?Vas a votar por ella? https://t.co/QDq1yTxlPe",0
"Claudia #Sheinbaum para PRESIDENTE!
Noo!! Mejor #AdanAugusto para PRESIDENTE!
Mmmmmm, que tal Marcelo #Ebrard para PRESIDENTE!
o Gerardo Fernandez #Norona para PRESIDENTE!
Este 2024 mas que VOTAR por el/la sucesor/a de #AMLO
Vamos a #VOTAR por la continuidad de la #4T 
Viva Mx!",0
@TovarichDelSur amigo lo empece a seguir. pero al menos debiera sugerir por quien se deberia votar? Claudia Sheinbaum muy buen trabajo en su gestion en CDMX. Marcelo Ebrard muy seguro y convincente en todas sus apariciones. Adan Augusto bien cercano a AMLO. divide y venceras?,1
"@marcoca06927048 @RutaElectoralmx @adan_augusto @Claudiashein @m_ebrard @RicardoMonrealA Mentira Mancera gano la encuesta y no lo dejo Marcelo, ese es el problema de votar por el popular y no por el mejor. Y Claudia Sheinbaum solo ve por ella como con las senoras de las aspas y los churros, ahi no dice nada no.",0
"@jrisco El aun Canciller tiene un libro, ella no. Claudia Sheinbaum no busca definirse politicamente, solo busca ser una buena seguidora del Obradorismo. MEC va llevar a los moderados y a la oposicion a votar por el y Claudia solo al extremo del Obradorismo.",0
"@JJDiazMachuca @Claudiashein Ojala este mensaje llegue a todos los capitalinos. Desafortunadamente no podemos traerlo a la vida, pero recuerdenlo a el y a las victimas de la linea 12 el dia que vayan a votar y este la senora Claudia sheinbaum en la boleta!!",0
"Esta es la mierda de ciudad de Claudia Sheinbaum.
Ah, pero en 2024 habra gente que vote por ella, y bestias que no salgan a votar porque ""no hay candidatos atractivos"".",0
No voy a votar por Claudia Sheinbaum Pardo (@claudiashein) seria como votar por la version femenina de Carlos Salinas de Gortari:,0
Hay que estar muy pndjo pa votar por esa Claudia sheinbaum ,0
Votar por Claudia Sheinbaum es odiar a Mexico.,0
"@fzavala12 25 Millones de Mexicanos Estadounidenses Estamos con AMLO y con su proyecto de Nacion.

En el 24 , iremos millares a Votar por Claudia Sheinbaum ",1
"@kenialopezr Ahi todos quieren hueso pero sabemos que son perros flacos, primer round Lily 1 Creel 0 y la ciudadania ya sabe por quien votar   #ClaudiaSheinbaum  por que a las mujeres ya nos toca !!",1
"La verdad es que es increible la discriminacion a la mujer, toda la sociedad mexicana debe recibir un jalon de orejas, creo que todos por necesidad de justicia hacia la mujer, debemos votar por Claudia sheinbaum por machistas, por abusivos, creo todos conocemos nuestra sociedad",1
"Segun la loca esta, al rato Claudia Sheinbaum saldra tambien con nalgas y chichis postizas.

Neta como pudieron votar por esta macuarra?",0
"Buenos dias.
Recuerden que #ClaudiaSheinbaum es un peligro para Mexico 
Salgan a votar.
El abstencionismo le puso en la madre al pais. #MorenaCuevaDeDelincuentes #FueraMorena #SocialismoEsMiseria https://t.co/PTeXvHudmz",0
"@DorisJaime6 @Claudiashein Toda esta guerra sucia contra la Dra. Claudia Sheinbaum, lo unico que confirma es que es ella por la cual votar en el 2024, sin duda #EsClaudia #FuturaPresidenta #EsElla el #PlanC.",1
"En #Tabasco nos consta: el mas corrupto, mentiroso y traicionero de las corcholatas es Adan Augusto Lopez, aunque cualquiera de los tres -Claudia Sheinbaum, Marcelo Ebrard- es y sera titere del loco. Habra que derrotar al abstencionismo y votar por el opositor mas viable.",0
"@Spidart_Jrslm @LillyTellez Con esa actitud mi spider, ya mejor dale la victoria a claudia sheinbaum

Votar por la alianza es la unica forma de evitar que Morena se quede otros 6 anos

Sin la alianza, el voto opositor se diluye, dandole posibilidades de victoria a morena.

No se apendeje",1
"@vhmichel @Claudiashein Laiudadnia esta con Claudia Sheinbaum, votar por algun otro partido seria el retroceder. https://t.co/g23k8sRbty",1
"@SantiagoCreelM Si, nos vamos a unir para votar en el edo. De Mexico x la maestra Delfina y por Claudia Sheinbaum presidenta!!",1
"Ahi les van tres razones por las que creo que la gente no deberia votar por Claudia Sheinbaum.

1-El gasto excesivo de publicidad que se mostro con presupuesto de la CDMX.

2-Se le quema diario el metro de la CDMX.

3-Pierde elecciones y con ella jamas habria mayoria calificada.",0
"Necesita usted otra razon para no votar por Claudia Sheinbaum

Aqui la tiene 

De todos modos, #NoSirveDeNada",0
@El_Universal_Mx Una razon mas para NO VOTAR POR Claudia Sheinbaum.,0
"@El_Universal_Mx Otra razon mas para NO votar por Claudia Sheinbaum 
Par de corruptos.",0
"@alvaro_delgado @Claudiashein @OHarfuch No lo puedo creer, otra vez rompio mis ilusiones. Ya no voy a votar por ella.

El Gob de Claudia Sheinbaum no seria capaz, en su tiktok dice que nos va a proteger. https://t.co/O9f529bZdZ",0
nadie deberia de votar por claudia sheinbaum,0
"Fuera de mame si voy a votar por Claudia Sheinbaum, pero hasta creen que un pais misogino como Mexico va a dejar que una mujer nos gobierne",1
"Otra Razon mas para no votar por Claudia Sheinbaum. Esta dona de personalidad falsa, gris y pretenciosa ni es presidenta y ya quiere tirar a la basura el proyecto soberanista de AMLO para traer de vuelta el sistema podrido y fallido que nos ha dejado puras desgracias.",0
@Polemista4T @Claudiashein @AdrianaMarto1 @AlfredoJalife @Biologictime @DragonVladimir @EddLite2018 @ElCafePolitico @taller2006 @SoyLyn05 Es mejor anular el voto que avalar el fraude de claudia sheinbaum contra #MejorMarcelo,0
"@MarkoCortes @AccionNacional Nunca me has caido bien. Tienes el mismo carisma de Claudia Sheinbaum. Y con tu estupidez de legisladores de 18 anos, me dejas en la indefension y sin saber si anular mi voto en 2024, o huir ya de este pais de ",0
"Ya lo habia dicho pero lo repito, si Claudia Sheinbaum es la candidata de Morena, yo voy a anular mi voto.",0
@Adela_Micha @lopezobrador_ Llevando propaganda politica de Claudia Sheinbaum y precionando a la gente que recibe programas sociales para votar por Morena.,0
"@Unidosxmexi No le queda de otra que reir, no trae nada como proyecto, Xochilt Galvez. 
Hace mencion de que seguira con los programas de AMLO y su proyecto.

?Para que votar por ella, entonces ? Mejor voten por Claudia Sheinbaum o Adan Augusto .",1
"@poisonJadeVine @m_ebrard 3) Votaste por Morena precisamente para sacar a chspm a los politicos como Claudia Sheinbaum, que usan recursos publicos para comprarte. 

4) Los judios (como Claudia) escupieron a Jesucristo  y seria un gran pecado votar por esa Chingadera.
Dios te bendiga hermano catolico
",0
"Y los habitantes de la Ciudad de Mexico, ?van a votar por Claudia Sheinbaum? Les dejo las avenidas inundadas y el Metro hecho un desastre https://t.co/KjcEmowNPl a traves de @aortiz52",0
@ManoloNajera Mendiga #ClaudiaSheinbaum lavandose las manos igual que con el #Rebsamen. De verdad alguien va a votar pos eso????,0
"No VOTAR POR CLAUDIA SHEINBAUM, FAVOR DE DIFUNDIR",0
Por esto y mas no votar por CLAUDIA SHEINBAUM.,0
"Votar entre Beatriz Paredes y Claudia Sheinbaum es el equivalente a que te hagan elegir entre comer caca o comer mierda.

Mexiquito...",0
"@jolutay @pedroferriz3 @XochitlGalvez @SantiagoCreelM @BeatrizParedes Tengo la idea que que Pedro (el del ""Bienestar"") va a votar por Claudia Sheinbaum.",1
"@SoniTuit Bueno pues ya que la tal Vero islas jura y perjura que AMLO estara otros seis anos dirigiendo a nuestro Pais por medio de Claudia Sheinbaum, pus vamos a votar con todo por Claudia, vamos por carro completo",1
@FreddyOliviery @XochitlGalvez NO HAY QUE VOTAR POR CLAUDIA SHEINBAUM DEJO UN DESASTRE EN LA CDMX CON ESTAS CIFRAS  DA MIEDO https://t.co/kfkeBSL0Fk,0
"Votar por Claudia Sheinbaum es votar por el regreso del panismo mas calderonista,  es votar por el Morena mas corrupto que se vende a costa de seguir en el poder en el 24.
Claudia esta prometiendo cargos y privilegios ; la prueba esta en quienes la defienden y quienes le otorgan lugar estelar; en quienes usan a la gente que tiene acceso a los programas sociales... los que menos tienen.
#NoALaImposicion",0
"Llama Claudia Lizaldi, conductora de Master Chef Mexico, a no votar por Claudia Sheinbaum https://t.co/ubF4vzY2vB",0
@Sebas_RM Y haciendo proselitismo en favor de Claudia Sheinbaum  que asco. Tomen los apoyos y el dinero pero en la encuesta o a la hora de votar. https://t.co/06FJ7ze0zO,0
No votar por CLAUDIA SHEINBAUM,0
@emilozve @huichis_mx @lopezobrador_ Con No Votar con CLAUDIA SHEINBAUM le arruinamos sus deseos de PRESIDENTE.,0
"@emilozve @huichis_mx @lopezobrador_ CLAUDIA SHEINBAUM. es TRAIDORA siempre lo ha sido, PERTENECE al gpo. Del NEOLIBERALISMO y su JEFE ES SOROS. NO VOTAR Y PROMOVER EL NO VOTAR PIR CLAUDIA SHEINBAUM .",0
@Unbogo @SoyLyn05 @PartidoMorenaMx Pues ahora PROMOVER NO VOTAR POR CLAUDIA SHEINBAUM.,0
"@aracelibs @XochitlGalvez Yo te dire algo mas hermoso, yo voy a votar por la proxima presidenta de Mexico, Claudia Sheinbaum. 
Que sera tu PRESIDENTA, como tu PRESIDENTE @lopezobrador_. ",1
"A nadie deberia de sorprender que  no va a votar por un nuevo presidente sino por la ratificacion del actual presidente Lopez Obrador, por medio, de quien sera la candidata Claudia Sheinbaum y se extendera el gobierno actual por otros 6 anos, con un programa de gobierno...",1
Me han estado acosando de este numero haciendo propaganda para votar por #ClaudiaSheinbaum . Esta muy canija su precampana https://t.co/nePSHdsvgy,0
"Estoy esperando una llamada importante por lo tanto tengo que responder a cualquier numero que me llame y que flojera que todavia no empiezan las elecciones y ya hay ""candidatos"" molestando. Si antes no pensaba en votar por la tal Claudia Sheinbaum, ahora menos.",0
"No pienso votar por alguien que representa fielmente el Priismo como Claudia sheinbaum.

Satisfecho estoy con el trabajo de Amlo y prefiero abstenerme de votar, a final de cuentas la derecha regresa con ella.

Si asi sucede tendriamos otro presidente espurio. 

Paso.",0
"Asi la indiferencia de Claudia Sheinbaum en un dia de luto nacional.
Recuerden que votar por ella es votar por la continuidad, la continuidad de las masacres, la ineptitud y el cinismo.
Avisados estan.",0
"Claudia Sheinbaum considera que ser presidente de Mexico es un buen negocio, que le va a dar para pagar todos los apoyos recibidos en la precampana y en la campana y que los miles de acarreados, amenazados y extorsionandos van a votar por ella, todos le van a cobrar las facturas",0
@AristeguiOnline Votar por Claudia Sheinbaum para que nunca regresen los que originaron y negociaron con el narco... https://t.co/NXuCa4XACZ,0
"@Claudiashein Fuera @claudiasheinbaum, inepta rata. Todos a votar por @XochitlGalvez",0
"Una pena de verdad, acuerdense siempre de la cero empatia que tiene y lo inutil que es el proximo ano que quieran votar por Claudia Sheinbaum que es una copia de el. ",0
"@GuacamayanLeaks @_JRLB_ @lopezobrador_ Yo mejor voy a votar por Morena y Claudia Sheinbaum, ella si gobierna bien.",1
"@Vianeicita @Miriam_Junne @lopezobrador_ Pues yo uso el metro diario y si Claudia Sheinbaum es candidata de MORENA voy a votar por ella y si es Ebrard votare por el.
Como les gusta meter cizana entre companeros",1
"@ReneGood @epigmenioibarra No, van a votar por Claudia Sheinbaum...
No es el partido, si no la persona 
Xochitl no entra en ""sus parametros"" 

Sobretodo las mujeres.
Lo que si dijeron es que no van a votar por el PRI.
Son Panistas insatisfechas. ",0
@JOSLUISLPEZ72 @Polemista4T @EddLite2018 @ElCafePolitico @EbrardVa @Fercoca @taller2006 @SoyLyn05 Votar por Claudia Sheinbaum es ya votar por la oposicion pero mas chafa ya que ni siquiera lo dicen abiertamente  https://t.co/sihCHzsyCu,0
@XochitlGalvez Por primera vez tienes razon Mexico merece mas . Por eso vamos a votar por Claudia sheinbaum para que siga la 4ta transformacion,1
No votar por Claudia Sheinbaum es lo que se deberia hacer. No lo permitan,0
"Para tratar de inflar la campana de Claudia, que no ilusiona ni a los mas fanaticos, le roban dinero a quien se deje

Los trabajadores del gobierno federal y de todos los gobiernos morenistas sufren permanentemente DELFINAZOS, que no son mas que robos para llenar los sobres de Cash del bienestar 

Si no pueden denunciar, aunque sea de manera anonima, desquitense de todo lo que les han robado en las urnas",0
"@c4jimenez @SSC_CDMX @FiscaliaCDMX La culpa es de Andres Manuel Lopez Obrador y de Claudia Sheinbaum, tengan mucho cuidado cuando vayan a votar, habra muchos animales como este sueltos.",0
"@miss_moxxa92 Si hubiera  reeleccion,  volveria  a votar por el.  Aunque  creo que  Claudia  Sheinbaum  es la indicada  para  continuar  con el proyecto.",1
"@Javier_Alatorre Oigan diganle a Claudia Sheinbaum que deje de hacer parodia de Andres Manuel Lopez Obrador, y deje de hablar asiii!!!!  
Ella no habla pausada y menos con acento TABASQUENO!!!!! PORFAVOR CLAUDIA SEA MAS USTED. 
O DE LO CONTRARIO, DEBERIAMOS VOLVER A VOTAR POR AMLO!!!",0
"Definitivamente voy con Sheinbaum en las próximas elecciones, ha hecho un trabajo notable en CDMX. #VotoInformado",1
Claudia Sheinbaum representa la continuidad que México necesita. Estoy con ella para 2024! #SheinbaumPresidenta,1
Si Sheinbaum se lanza para presidenta tiene mi voto asegurado. Ha demostrado ser una lideresa con visión y compromiso.,1
¡Qué emocionante pensar que podríamos tener a Claudia Sheinbaum como presidenta! Sería un paso adelante para México.,1
Claudia Sheinbaum ha mostrado integridad y dedicación en su trabajo. ¡Vamos con todo en 2024!,1
El trabajo de Sheinbaum en la CDMX no es garantía de que haría un buen trabajo como presidenta. Hay que pensarlo bien.,1
Espero con ansias la posibilidad de votar por Claudia Sheinbaum en las próximas elecciones presidenciales. #Futuro,1
El liderazgo de Claudia Sheinbaum es justo lo que México necesita en estos tiempos complicados. ¡La apoyo totalmente,1
"Con Sheinbaum, veo un futuro prometedor para México. Su visión y compromiso son inspiradores.",1
Voté por Sheinbaum para jefa de gobierno pero no lo haré de nuevo para presidenta. No ha cumplido las expectativas.,1
Claudia Sheinbaum es una opción sólida y confiable para las próximas elecciones presidenciales. ¡Cuenta con mi voto,1
Creo firmemente que Claudia Sheinbaum puede llevar a México hacia un futuro más brillante y justo. #Esperanza,1
Sheinbaum ha demostrado ser una política de principios y valores. La veo como una excelente candidata para 2024.,1
Claudia Sheinbaum tiene una visión y un compromiso claro con México. Estoy emocionado de verla competir en 2024. #Sheinbaum2024,1
"Sheinbaum ha sido una líder destacada en la CDMX, con visión y pasión por mejorar la vida de los ciudadanos. #SheinbaumPara2024",1
"Viendo el progreso en CDMX bajo el liderazgo de Claudia Sheinbaum, estoy convencido de que sería una excelente presidenta. #LiderazgoConVisión",1
Claudia Sheinbaum muestra un liderazgo firme y compasivo. Su candidatura para la presidencia sería una excelente noticia.,1
Tengo grandes esperanzas para México si Claudia Sheinbaum se decide a correr para la presidencia en 2024. ¡Cuenta con mi apoyo!,1
El trabajo incansable de Sheinbaum en la capital es admirable. Sería fascinante verla llevar ese ímpetu a la presidencia. #EsperanzaParaMéxico,1
Sheinbaum ha trabajado con integridad y transparencia. Es el tipo de liderazgo que México necesita en estos tiempos. #FuturoSeguro,1
Me entusiasma la posibilidad de ver a Claudia Sheinbaum en la boleta electoral para 2024. Tiene una visión transformadora para México.,1
Claudia ha hecho un trabajo excepcional como jefa de gobierno. No puedo esperar para ver lo que haría como presidenta. #Sheinbaum2024,1
La gestión proactiva y efectiva de Sheinbaum en CDMX hace pensar en un futuro prometedor para México con ella a la cabeza. #LiderazgoEfectivo,1
Sheinbaum representa un cambio positivo y necesario para México. Su liderazgo en CDMX ha demostrado que está lista para más. #CambiosPositivos,1
"@MarGomezH por eso debemos votar por #ClaudiaSheinbaum , ella lo puede resolver",1
"@renesitamx @DonDevaluacion A ver, si todos salieron del PRI, o estan aliados al PRI. Las opciones para sacar en 2024 al PRI son: votar por Claudia Sheinbaum que nunca ha estado en EL PRI o por Samuelito que tampoco ha estado en el PRI.",1
@MariettoPonce Exactamente el discurso que usan vs Claudia Sheinbaum... estoy de acuerdo... tomare su mano para ir a votar por Claudia.,1
"Por si fuera poco conocido el trabajo desarrollado por Claudia Sheinbaum, cuantas obras de infraestructura desarrollo en cdmx? y la oposicion, su trabajo fue votar en contra del desarrollo de Mexico y cuando gobernaron pues no desarrollaron estas obras facil oponerse a todo, bye",0
"Una de las principales problematicas en la periferia de la CDMX ha sido la movilidad, como acto de justicia social Claudia Sheinbaum ha utilizado la tecnologia en favor de los que menos tienen, reduciendo los tiempos de traslado y generando mayor comodidad para los ciudadanos. Al brindar mas opciones en movilidad la sociedad se transforma. ",1
"@HernanGomezB @Claudiashein La gente honesta y pensante va a apoyar y votar por la doctora Claudia Sheinbaum.
Habra otro sector que vote por la senora que se disfrazo de botarga de dinosaurio (Galvez) eso si seria caer muy bajo, justo como los que votaron por Fox en el 2000.",1
"@m_ebrard Estimado Marcelo. Soy docente del estado de Hidalgo y le informo que acaban de enviar via WhatsApp un video propagandistico para instar a votar por Claudia Sheinbaum, llamado Maestros de #Hidalgo con Claudia. Esto es legal??.",0
Ya listos para votar por la cientifica Claudia Sheinbaum.,1
"@KatuArkonada @AlfonsoDurazo @mario_delgado @CitlaHM Sin duda, votare contra Claudia Sheinbaum, la inepta, corrupta y destructora del Bosque de Chapultepec y la #CDMX. Mi primer opcion es votar por Morena pero si queda ella, voto por la oposicion. https://t.co/P7bvMvehxe",0
"@JesusRCuevas @lopezobrador_ Dile que ya queremos que sea el 2024 para votar por XOCHITL GALVEZ, Claudia sheinbaum es PATETICA SOBERBIA RIDICULA GRIS ABURRIDA @Claudiashein",0
"@JesusRCuevas Dile que ya queremos que sea el 2024 para votar por XOCHITL GALVEZ, Claudia sheinbaum es PATETICA SOBERBIA RIDICULA GRIS ABURRIDA",0
"Dice Claudia Sheinbaum que de ganar continuara con las mananeras.
Una razon mas para no votar por la calcas.
",1
